"date","customerId","rating","productId"
2022-05-14,"CID57",5,"PID1"
2022-05-14,"CID23",3,"PID1"
2022-05-14,"CID95",5,"PID1"
2022-05-14,"CID50",5,"PID1"
2022-05-14,"CID42",5,"PID1"
2022-05-14,"CID45",5,"PID1"
2022-05-14,"CID61",5,"PID1"
2022-05-14,"CID38",5,"PID1"
2022-05-14,"CID9",5,"PID1"
2022-05-14,"CID98",4,"PID1"
2022-05-14,"CID91",5,"PID1"
2022-05-14,"CID71",5,"PID1"
2022-05-14,"CID99",5,"PID1"
2022-05-14,"CID64",5,"PID1"
2022-05-14,"CID8",5,"PID1"
2022-05-14,"CID47",5,"PID1"
2022-05-14,"CID21",5,"PID1"
2022-05-14,"CID66",5,"PID1"
2022-05-14,"CID29",5,"PID1"
2022-05-14,"CID24",4,"PID1"
2022-05-15,"CID4",5,"PID1"
2022-05-15,"CID50",5,"PID1"
2022-05-15,"CID49",5,"PID1"
2022-05-15,"CID72",3,"PID1"
2022-05-15,"CID36",5,"PID1"
2022-05-15,"CID21",5,"PID1"
2022-05-15,"CID91",5,"PID1"
2022-05-15,"CID46",5,"PID1"
2022-05-15,"CID80",4,"PID1"
2022-05-15,"CID22",5,"PID1"
2022-05-15,"CID89",4,"PID1"
2022-05-15,"CID16",5,"PID1"
2022-05-15,"CID43",4,"PID1"
2022-05-15,"CID79",4,"PID1"
2022-05-15,"CID84",5,"PID1"
2022-05-15,"CID32",5,"PID1"
2022-05-15,"CID14",5,"PID1"
2022-05-15,"CID9",4,"PID1"
2022-05-15,"CID55",5,"PID1"
2022-05-15,"CID96",5,"PID1"
2022-05-15,"CID20",5,"PID1"
2022-05-15,"CID38",5,"PID1"
2022-05-15,"CID53",5,"PID1"
2022-05-15,"CID25",5,"PID1"
2022-05-15,"CID12",4,"PID1"
2022-05-15,"CID93",5,"PID1"
2022-05-16,"CID65",5,"PID1"
2022-05-16,"CID47",4,"PID1"
2022-05-16,"CID59",5,"PID1"
2022-05-16,"CID64",3,"PID1"
2022-05-16,"CID49",5,"PID1"
2022-05-16,"CID17",3,"PID1"
2022-05-16,"CID44",5,"PID1"
2022-05-16,"CID66",4,"PID1"
2022-05-16,"CID7",3,"PID1"
2022-05-16,"CID27",5,"PID1"
2022-05-16,"CID15",5,"PID1"
2022-05-16,"CID67",4,"PID1"
2022-05-16,"CID79",5,"PID1"
2022-05-16,"CID13",4,"PID1"
2022-05-16,"CID5",4,"PID1"
2022-05-16,"CID62",5,"PID1"
2022-05-16,"CID40",5,"PID1"
2022-05-16,"CID90",5,"PID1"
2022-05-16,"CID61",5,"PID1"
2022-05-16,"CID14",5,"PID1"
2022-05-16,"CID2",5,"PID1"
2022-05-16,"CID36",5,"PID1"
2022-05-16,"CID93",5,"PID1"
2022-05-16,"CID54",5,"PID1"
2022-05-16,"CID39",5,"PID1"
2022-05-16,"CID23",5,"PID1"
2022-05-16,"CID87",5,"PID1"
2022-05-16,"CID83",5,"PID1"
2022-05-16,"CID34",5,"PID1"
2022-05-17,"CID17",3,"PID1"
2022-05-17,"CID93",5,"PID1"
2022-05-17,"CID73",5,"PID1"
2022-05-17,"CID34",5,"PID1"
2022-05-17,"CID4",5,"PID1"
2022-05-17,"CID27",5,"PID1"
2022-05-17,"CID29",4,"PID1"
2022-05-17,"CID8",5,"PID1"
2022-05-17,"CID67",3,"PID1"
2022-05-17,"CID96",5,"PID1"
2022-05-17,"CID81",5,"PID1"
2022-05-17,"CID66",5,"PID1"
2022-05-17,"CID74",5,"PID1"
2022-05-17,"CID82",4,"PID1"
2022-05-17,"CID24",3,"PID1"
2022-05-17,"CID5",5,"PID1"
2022-05-17,"CID69",3,"PID1"
2022-05-17,"CID100",5,"PID1"
2022-05-17,"CID22",5,"PID1"
2022-05-17,"CID65",5,"PID1"
2022-05-18,"CID43",4,"PID1"
2022-05-18,"CID98",4,"PID1"
2022-05-18,"CID97",5,"PID1"
2022-05-18,"CID14",5,"PID1"
2022-05-18,"CID81",3,"PID1"
2022-05-18,"CID52",5,"PID1"
2022-05-18,"CID63",5,"PID1"
2022-05-18,"CID30",5,"PID1"
2022-05-18,"CID25",5,"PID1"
2022-05-18,"CID88",4,"PID1"
2022-05-18,"CID85",3,"PID1"
2022-05-18,"CID91",5,"PID1"
2022-05-19,"CID13",5,"PID1"
2022-05-19,"CID94",5,"PID1"
2022-05-19,"CID83",5,"PID1"
2022-05-19,"CID47",4,"PID1"
2022-05-19,"CID32",5,"PID1"
2022-05-19,"CID39",5,"PID1"
2022-05-19,"CID77",5,"PID1"
2022-05-19,"CID45",5,"PID1"
2022-05-19,"CID58",4,"PID1"
2022-05-19,"CID14",5,"PID1"
2022-05-19,"CID63",4,"PID1"
2022-05-19,"CID19",5,"PID1"
2022-05-19,"CID96",5,"PID1"
2022-05-19,"CID16",5,"PID1"
2022-05-19,"CID51",5,"PID1"
2022-05-19,"CID57",4,"PID1"
2022-05-19,"CID66",5,"PID1"
2022-05-19,"CID2",4,"PID1"
2022-05-19,"CID33",5,"PID1"
2022-05-19,"CID84",5,"PID1"
2022-05-19,"CID24",5,"PID1"
2022-05-19,"CID7",4,"PID1"
2022-05-19,"CID54",5,"PID1"
2022-05-19,"CID8",5,"PID1"
2022-05-19,"CID70",5,"PID1"
2022-05-20,"CID72",5,"PID1"
2022-05-20,"CID31",5,"PID1"
2022-05-20,"CID49",4,"PID1"
2022-05-20,"CID80",5,"PID1"
2022-05-20,"CID86",4,"PID1"
2022-05-20,"CID61",4,"PID1"
2022-05-20,"CID36",4,"PID1"
2022-05-20,"CID11",5,"PID1"
2022-05-20,"CID74",5,"PID1"
2022-05-20,"CID56",5,"PID1"
2022-05-20,"CID44",5,"PID1"
2022-05-20,"CID4",5,"PID1"
2022-05-20,"CID42",5,"PID1"
2022-05-20,"CID79",4,"PID1"
2022-05-20,"CID90",5,"PID1"
2022-05-20,"CID59",5,"PID1"
2022-05-20,"CID66",5,"PID1"
2022-05-20,"CID60",5,"PID1"
2022-05-20,"CID19",5,"PID1"
2022-05-21,"CID69",4,"PID1"
2022-05-21,"CID57",5,"PID1"
2022-05-21,"CID81",5,"PID1"
2022-05-21,"CID34",5,"PID1"
2022-05-21,"CID17",4,"PID1"
2022-05-21,"CID10",5,"PID1"
2022-05-21,"CID4",5,"PID1"
2022-05-21,"CID58",5,"PID1"
2022-05-21,"CID59",5,"PID1"
2022-05-21,"CID32",5,"PID1"
2022-05-21,"CID100",5,"PID1"
2022-05-21,"CID78",5,"PID1"
2022-05-21,"CID95",3,"PID1"
2022-05-21,"CID86",4,"PID1"
2022-05-21,"CID5",5,"PID1"
2022-05-21,"CID1",5,"PID1"
2022-05-21,"CID50",5,"PID1"
2022-05-21,"CID47",5,"PID1"
2022-05-21,"CID18",5,"PID1"
2022-05-21,"CID74",5,"PID1"
2022-05-21,"CID79",5,"PID1"
2022-05-21,"CID7",5,"PID1"
2022-05-21,"CID14",5,"PID1"
2022-05-21,"CID21",5,"PID1"
2022-05-22,"CID71",5,"PID1"
2022-05-22,"CID36",4,"PID1"
2022-05-22,"CID73",5,"PID1"
2022-05-22,"CID62",5,"PID1"
2022-05-22,"CID8",5,"PID1"
2022-05-22,"CID14",5,"PID1"
2022-05-22,"CID57",5,"PID1"
2022-05-22,"CID97",5,"PID1"
2022-05-22,"CID27",5,"PID1"
2022-05-22,"CID55",5,"PID1"
2022-05-22,"CID32",5,"PID1"
2022-05-22,"CID24",5,"PID1"
2022-05-23,"CID92",5,"PID1"
2022-05-23,"CID79",3,"PID1"
2022-05-23,"CID4",5,"PID1"
2022-05-23,"CID41",3,"PID1"
2022-05-23,"CID39",5,"PID1"
2022-05-23,"CID91",5,"PID1"
2022-05-23,"CID74",5,"PID1"
2022-05-23,"CID12",4,"PID1"
2022-05-23,"CID70",5,"PID1"
2022-05-23,"CID11",3,"PID1"
2022-05-23,"CID9",5,"PID1"
2022-05-23,"CID28",5,"PID1"
2022-05-23,"CID19",5,"PID1"
2022-05-23,"CID64",5,"PID1"
2022-05-23,"CID88",5,"PID1"
2022-05-23,"CID2",4,"PID1"
2022-05-23,"CID57",5,"PID1"
2022-05-23,"CID47",4,"PID1"
2022-05-23,"CID55",5,"PID1"
2022-05-23,"CID42",5,"PID1"
2022-05-24,"CID74",5,"PID1"
2022-05-24,"CID89",5,"PID1"
2022-05-24,"CID18",5,"PID1"
2022-05-24,"CID19",3,"PID1"
2022-05-24,"CID27",4,"PID1"
2022-05-24,"CID72",5,"PID1"
2022-05-24,"CID76",5,"PID1"
2022-05-24,"CID90",5,"PID1"
2022-05-24,"CID71",4,"PID1"
2022-05-24,"CID29",4,"PID1"
2022-05-24,"CID22",5,"PID1"
2022-05-24,"CID54",5,"PID1"
2022-05-24,"CID24",5,"PID1"
2022-05-24,"CID92",3,"PID1"
2022-05-24,"CID45",4,"PID1"
2022-05-24,"CID63",5,"PID1"
2022-05-24,"CID73",5,"PID1"
2022-05-24,"CID80",5,"PID1"
2022-05-24,"CID96",5,"PID1"
2022-05-24,"CID94",4,"PID1"
2022-05-24,"CID11",5,"PID1"
2022-05-24,"CID65",5,"PID1"
2022-05-24,"CID91",5,"PID1"
2022-05-24,"CID21",5,"PID1"
2022-05-24,"CID23",5,"PID1"
2022-05-24,"CID60",4,"PID1"
2022-05-25,"CID60",5,"PID1"
2022-05-25,"CID7",5,"PID1"
2022-05-25,"CID34",5,"PID1"
2022-05-25,"CID66",5,"PID1"
2022-05-25,"CID24",5,"PID1"
2022-05-25,"CID26",4,"PID1"
2022-05-25,"CID86",5,"PID1"
2022-05-25,"CID95",5,"PID1"
2022-05-25,"CID21",4,"PID1"
2022-05-25,"CID44",5,"PID1"
2022-05-25,"CID53",5,"PID1"
2022-05-25,"CID41",5,"PID1"
2022-05-25,"CID6",5,"PID1"
2022-05-25,"CID33",5,"PID1"
2022-05-25,"CID16",3,"PID1"
2022-05-25,"CID8",5,"PID1"
2022-05-25,"CID18",5,"PID1"
2022-05-25,"CID79",5,"PID1"
2022-05-25,"CID23",5,"PID1"
2022-05-25,"CID15",5,"PID1"
2022-05-25,"CID4",5,"PID1"
2022-05-25,"CID52",5,"PID1"
2022-05-26,"CID98",5,"PID1"
2022-05-26,"CID12",4,"PID1"
2022-05-26,"CID39",5,"PID1"
2022-05-26,"CID87",5,"PID1"
2022-05-26,"CID53",5,"PID1"
2022-05-26,"CID55",3,"PID1"
2022-05-26,"CID65",5,"PID1"
2022-05-26,"CID51",5,"PID1"
2022-05-26,"CID36",5,"PID1"
2022-05-26,"CID44",5,"PID1"
2022-05-26,"CID17",5,"PID1"
2022-05-26,"CID21",4,"PID1"
2022-05-26,"CID43",4,"PID1"
2022-05-26,"CID81",4,"PID1"
2022-05-26,"CID29",5,"PID1"
2022-05-26,"CID83",5,"PID1"
2022-05-26,"CID16",5,"PID1"
2022-05-26,"CID100",4,"PID1"
2022-05-27,"CID50",5,"PID1"
2022-05-27,"CID23",4,"PID1"
2022-05-27,"CID54",5,"PID1"
2022-05-27,"CID33",5,"PID1"
2022-05-27,"CID96",5,"PID1"
2022-05-27,"CID65",5,"PID1"
2022-05-27,"CID4",5,"PID1"
2022-05-27,"CID55",5,"PID1"
2022-05-27,"CID36",5,"PID1"
2022-05-27,"CID53",4,"PID1"
2022-05-27,"CID76",5,"PID1"
2022-05-27,"CID66",5,"PID1"
2022-05-27,"CID30",5,"PID1"
2022-05-27,"CID60",5,"PID1"
2022-05-27,"CID52",5,"PID1"
2022-05-27,"CID98",4,"PID1"
2022-05-27,"CID18",5,"PID1"
2022-05-27,"CID49",5,"PID1"
2022-05-27,"CID64",5,"PID1"
2022-05-27,"CID9",5,"PID1"
2022-05-27,"CID71",5,"PID1"
2022-05-27,"CID99",4,"PID1"
2022-05-27,"CID17",4,"PID1"
2022-05-27,"CID31",3,"PID1"
2022-05-27,"CID12",4,"PID1"
2022-05-27,"CID93",2,"PID1"
2022-05-28,"CID52",5,"PID1"
2022-05-28,"CID76",5,"PID1"
2022-05-28,"CID75",4,"PID1"
2022-05-28,"CID23",5,"PID1"
2022-05-28,"CID15",5,"PID1"
2022-05-28,"CID31",5,"PID1"
2022-05-28,"CID28",5,"PID1"
2022-05-28,"CID17",5,"PID1"
2022-05-28,"CID30",5,"PID1"
2022-05-28,"CID73",5,"PID1"
2022-05-28,"CID80",4,"PID1"
2022-05-28,"CID33",5,"PID1"
2022-05-28,"CID92",5,"PID1"
2022-05-28,"CID74",5,"PID1"
2022-05-28,"CID58",4,"PID1"
2022-05-28,"CID39",5,"PID1"
2022-05-28,"CID44",5,"PID1"
2022-05-28,"CID94",5,"PID1"
2022-05-29,"CID87",5,"PID1"
2022-05-29,"CID2",4,"PID1"
2022-05-29,"CID58",4,"PID1"
2022-05-29,"CID39",5,"PID1"
2022-05-29,"CID86",5,"PID1"
2022-05-29,"CID81",5,"PID1"
2022-05-29,"CID52",5,"PID1"
2022-05-29,"CID32",4,"PID1"
2022-05-29,"CID93",5,"PID1"
2022-05-29,"CID60",4,"PID1"
2022-05-29,"CID94",5,"PID1"
2022-05-29,"CID61",5,"PID1"
2022-05-29,"CID63",5,"PID1"
2022-05-29,"CID4",5,"PID1"
2022-05-29,"CID64",5,"PID1"
2022-05-29,"CID34",5,"PID1"
2022-05-29,"CID68",4,"PID1"
2022-05-29,"CID72",4,"PID1"
2022-05-29,"CID3",4,"PID1"
2022-05-29,"CID41",5,"PID1"
2022-05-29,"CID83",5,"PID1"
2022-05-29,"CID97",5,"PID1"
2022-05-29,"CID40",5,"PID1"
2022-05-29,"CID100",5,"PID1"
2022-05-29,"CID53",5,"PID1"
2022-05-29,"CID57",4,"PID1"
2022-05-29,"CID31",5,"PID1"
2022-05-30,"CID17",4,"PID1"
2022-05-30,"CID63",4,"PID1"
2022-05-30,"CID15",5,"PID1"
2022-05-30,"CID53",4,"PID1"
2022-05-30,"CID21",5,"PID1"
2022-05-30,"CID77",5,"PID1"
2022-05-30,"CID91",5,"PID1"
2022-05-30,"CID23",5,"PID1"
2022-05-30,"CID74",5,"PID1"
2022-05-30,"CID45",4,"PID1"
2022-05-30,"CID61",4,"PID1"
2022-05-30,"CID16",5,"PID1"
2022-05-30,"CID35",4,"PID1"
2022-05-30,"CID51",5,"PID1"
2022-05-30,"CID41",5,"PID1"
2022-05-30,"CID38",5,"PID1"
2022-05-30,"CID29",5,"PID1"
2022-05-30,"CID73",5,"PID1"
2022-05-30,"CID19",5,"PID1"
2022-05-30,"CID94",5,"PID1"
2022-05-30,"CID75",4,"PID1"
2022-05-30,"CID78",4,"PID1"
2022-05-30,"CID36",4,"PID1"
2022-05-31,"CID1",5,"PID1"
2022-05-31,"CID12",5,"PID1"
2022-05-31,"CID72",5,"PID1"
2022-05-31,"CID74",5,"PID1"
2022-05-31,"CID97",5,"PID1"
2022-05-31,"CID7",5,"PID1"
2022-05-31,"CID85",5,"PID1"
2022-05-31,"CID10",5,"PID1"
2022-05-31,"CID52",4,"PID1"
2022-05-31,"CID79",4,"PID1"
2022-05-31,"CID70",5,"PID1"
2022-05-31,"CID5",5,"PID1"
2022-05-31,"CID83",4,"PID1"
2022-05-31,"CID95",5,"PID1"
2022-05-31,"CID68",5,"PID1"
2022-05-31,"CID38",5,"PID1"
2022-05-31,"CID80",4,"PID1"
2022-06-01,"CID84",5,"PID1"
2022-06-01,"CID85",4,"PID1"
2022-06-01,"CID67",5,"PID1"
2022-06-01,"CID42",3,"PID1"
2022-06-01,"CID50",5,"PID1"
2022-06-01,"CID96",5,"PID1"
2022-06-01,"CID26",5,"PID1"
2022-06-01,"CID69",5,"PID1"
2022-06-01,"CID88",5,"PID1"
2022-06-01,"CID47",5,"PID1"
2022-06-01,"CID79",5,"PID1"
2022-06-01,"CID15",4,"PID1"
2022-06-02,"CID58",4,"PID1"
2022-06-02,"CID79",5,"PID1"
2022-06-02,"CID76",4,"PID1"
2022-06-02,"CID21",4,"PID1"
2022-06-02,"CID70",5,"PID1"
2022-06-02,"CID80",5,"PID1"
2022-06-02,"CID25",5,"PID1"
2022-06-02,"CID48",5,"PID1"
2022-06-02,"CID63",3,"PID1"
2022-06-02,"CID34",4,"PID1"
2022-06-02,"CID27",5,"PID1"
2022-06-02,"CID10",5,"PID1"
2022-06-02,"CID51",5,"PID1"
2022-06-02,"CID28",5,"PID1"
2022-06-02,"CID22",5,"PID1"
2022-06-02,"CID37",5,"PID1"
2022-06-02,"CID3",4,"PID1"
2022-06-02,"CID43",5,"PID1"
2022-06-02,"CID68",3,"PID1"
2022-06-02,"CID7",3,"PID1"
2022-06-02,"CID78",4,"PID1"
2022-06-02,"CID74",4,"PID1"
2022-06-02,"CID54",5,"PID1"
2022-06-02,"CID92",5,"PID1"
2022-06-02,"CID35",5,"PID1"
2022-06-02,"CID90",5,"PID1"
2022-06-02,"CID82",5,"PID1"
2022-06-02,"CID95",4,"PID1"
2022-06-02,"CID66",4,"PID1"
2022-06-02,"CID86",4,"PID1"
2022-06-02,"CID53",5,"PID1"
2022-06-02,"CID85",5,"PID1"
2022-06-03,"CID18",5,"PID1"
2022-06-03,"CID70",5,"PID1"
2022-06-03,"CID65",5,"PID1"
2022-06-03,"CID84",5,"PID1"
2022-06-03,"CID50",5,"PID1"
2022-06-03,"CID5",5,"PID1"
2022-06-03,"CID79",5,"PID1"
2022-06-03,"CID73",5,"PID1"
2022-06-03,"CID36",5,"PID1"
2022-06-03,"CID97",5,"PID1"
2022-06-03,"CID40",4,"PID1"
2022-06-03,"CID46",4,"PID1"
2022-06-03,"CID41",5,"PID1"
2022-06-03,"CID27",5,"PID1"
2022-06-03,"CID25",5,"PID1"
2022-06-03,"CID94",5,"PID1"
2022-06-04,"CID83",5,"PID1"
2022-06-04,"CID25",5,"PID1"
2022-06-04,"CID23",5,"PID1"
2022-06-04,"CID30",5,"PID1"
2022-06-04,"CID99",3,"PID1"
2022-06-04,"CID70",5,"PID1"
2022-06-04,"CID80",3,"PID1"
2022-06-04,"CID98",5,"PID1"
2022-06-04,"CID7",5,"PID1"
2022-06-04,"CID9",5,"PID1"
2022-06-04,"CID78",5,"PID1"
2022-06-04,"CID33",5,"PID1"
2022-06-04,"CID52",5,"PID1"
2022-06-04,"CID84",5,"PID1"
2022-06-04,"CID3",5,"PID1"
2022-06-04,"CID40",4,"PID1"
2022-06-04,"CID50",5,"PID1"
2022-06-04,"CID66",5,"PID1"
2022-06-04,"CID36",5,"PID1"
2022-06-04,"CID54",5,"PID1"
2022-06-04,"CID24",5,"PID1"
2022-06-04,"CID59",5,"PID1"
2022-06-04,"CID47",4,"PID1"
2022-06-04,"CID45",5,"PID1"
2022-06-04,"CID96",3,"PID1"
2022-06-04,"CID34",4,"PID1"
2022-06-05,"CID98",2,"PID1"
2022-06-05,"CID31",5,"PID1"
2022-06-05,"CID95",5,"PID1"
2022-06-05,"CID11",5,"PID1"
2022-06-05,"CID75",4,"PID1"
2022-06-05,"CID27",4,"PID1"
2022-06-05,"CID3",5,"PID1"
2022-06-05,"CID42",5,"PID1"
2022-06-05,"CID14",5,"PID1"
2022-06-05,"CID49",5,"PID1"
2022-06-05,"CID13",5,"PID1"
2022-06-05,"CID15",4,"PID1"
2022-06-05,"CID67",5,"PID1"
2022-06-05,"CID30",5,"PID1"
2022-06-05,"CID19",4,"PID1"
2022-06-05,"CID43",5,"PID1"
2022-06-05,"CID71",4,"PID1"
2022-06-05,"CID100",5,"PID1"
2022-06-05,"CID34",5,"PID1"
2022-06-06,"CID2",4,"PID1"
2022-06-06,"CID76",5,"PID1"
2022-06-06,"CID51",5,"PID1"
2022-06-06,"CID99",5,"PID1"
2022-06-06,"CID39",4,"PID1"
2022-06-06,"CID31",5,"PID1"
2022-06-06,"CID54",5,"PID1"
2022-06-06,"CID53",5,"PID1"
2022-06-06,"CID10",5,"PID1"
2022-06-06,"CID7",3,"PID1"
2022-06-06,"CID82",5,"PID1"
2022-06-06,"CID78",5,"PID1"
2022-06-06,"CID5",5,"PID1"
2022-06-06,"CID9",5,"PID1"
2022-06-06,"CID52",5,"PID1"
2022-06-06,"CID43",5,"PID1"
2022-06-06,"CID67",5,"PID1"
2022-06-06,"CID17",4,"PID1"
2022-06-07,"CID50",4,"PID1"
2022-06-07,"CID40",5,"PID1"
2022-06-07,"CID98",5,"PID1"
2022-06-07,"CID29",4,"PID1"
2022-06-07,"CID11",4,"PID1"
2022-06-07,"CID7",5,"PID1"
2022-06-07,"CID18",4,"PID1"
2022-06-07,"CID35",5,"PID1"
2022-06-07,"CID58",5,"PID1"
2022-06-07,"CID24",5,"PID1"
2022-06-07,"CID82",2,"PID1"
2022-06-07,"CID83",5,"PID1"
2022-06-07,"CID85",5,"PID1"
2022-06-07,"CID51",5,"PID1"
2022-06-07,"CID64",5,"PID1"
2022-06-07,"CID31",5,"PID1"
2022-06-07,"CID71",5,"PID1"
2022-06-07,"CID47",5,"PID1"
2022-06-07,"CID2",5,"PID1"
2022-06-07,"CID90",5,"PID1"
2022-06-08,"CID83",5,"PID1"
2022-06-08,"CID76",5,"PID1"
2022-06-08,"CID3",4,"PID1"
2022-06-08,"CID47",5,"PID1"
2022-06-08,"CID58",4,"PID1"
2022-06-08,"CID97",4,"PID1"
2022-06-08,"CID27",2,"PID1"
2022-06-08,"CID40",5,"PID1"
2022-06-08,"CID68",5,"PID1"
2022-06-08,"CID17",5,"PID1"
2022-06-08,"CID8",5,"PID1"
2022-06-08,"CID20",5,"PID1"
2022-06-08,"CID9",5,"PID1"
2022-06-08,"CID95",4,"PID1"
2022-06-08,"CID63",4,"PID1"
2022-06-08,"CID51",5,"PID1"
2022-06-08,"CID42",5,"PID1"
2022-06-08,"CID82",4,"PID1"
2022-06-08,"CID96",5,"PID1"
2022-06-08,"CID41",4,"PID1"
2022-06-08,"CID74",5,"PID1"
2022-06-08,"CID11",5,"PID1"
2022-06-08,"CID86",5,"PID1"
2022-06-08,"CID56",4,"PID1"
2022-06-09,"CID43",5,"PID1"
2022-06-09,"CID28",5,"PID1"
2022-06-09,"CID81",5,"PID1"
2022-06-09,"CID88",4,"PID1"
2022-06-09,"CID92",5,"PID1"
2022-06-09,"CID41",5,"PID1"
2022-06-09,"CID53",5,"PID1"
2022-06-09,"CID94",5,"PID1"
2022-06-09,"CID51",4,"PID1"
2022-06-09,"CID87",5,"PID1"
2022-06-09,"CID70",5,"PID1"
2022-06-09,"CID6",5,"PID1"
2022-06-09,"CID50",4,"PID1"
2022-06-09,"CID36",4,"PID1"
2022-06-09,"CID37",5,"PID1"
2022-06-09,"CID30",5,"PID1"
2022-06-09,"CID52",5,"PID1"
2022-06-09,"CID73",5,"PID1"
2022-06-09,"CID2",5,"PID1"
2022-06-09,"CID64",4,"PID1"
2022-06-09,"CID71",5,"PID1"
2022-06-09,"CID83",5,"PID1"
2022-06-09,"CID24",5,"PID1"
2022-06-09,"CID46",4,"PID1"
2022-06-09,"CID22",5,"PID1"
2022-06-09,"CID19",5,"PID1"
2022-06-10,"CID19",5,"PID1"
2022-06-10,"CID54",5,"PID1"
2022-06-10,"CID73",5,"PID1"
2022-06-10,"CID57",5,"PID1"
2022-06-10,"CID84",5,"PID1"
2022-06-10,"CID33",4,"PID1"
2022-06-10,"CID78",5,"PID1"
2022-06-10,"CID5",5,"PID1"
2022-06-10,"CID40",5,"PID1"
2022-06-10,"CID69",4,"PID1"
2022-06-10,"CID30",5,"PID1"
2022-06-10,"CID87",5,"PID1"
2022-06-10,"CID34",5,"PID1"
2022-06-10,"CID90",4,"PID1"
2022-06-10,"CID17",5,"PID1"
2022-06-10,"CID44",5,"PID1"
2022-06-10,"CID28",5,"PID1"
2022-06-10,"CID49",5,"PID1"
2022-06-10,"CID98",5,"PID1"
2022-06-10,"CID15",5,"PID1"
2022-06-10,"CID53",4,"PID1"
2022-06-10,"CID80",5,"PID1"
2022-06-10,"CID56",5,"PID1"
2022-06-11,"CID11",5,"PID1"
2022-06-11,"CID49",4,"PID1"
2022-06-11,"CID30",5,"PID1"
2022-06-11,"CID29",5,"PID1"
2022-06-11,"CID40",5,"PID1"
2022-06-11,"CID94",3,"PID1"
2022-06-11,"CID15",5,"PID1"
2022-06-11,"CID85",5,"PID1"
2022-06-11,"CID95",5,"PID1"
2022-06-11,"CID18",5,"PID1"
2022-06-11,"CID54",5,"PID1"
2022-06-11,"CID34",4,"PID1"
2022-06-11,"CID39",4,"PID1"
2022-06-11,"CID97",5,"PID1"
2022-06-11,"CID71",5,"PID1"
2022-06-11,"CID55",4,"PID1"
2022-06-11,"CID73",4,"PID1"
2022-06-11,"CID67",5,"PID1"
2022-06-11,"CID19",5,"PID1"
2022-06-11,"CID69",4,"PID1"
2022-06-11,"CID4",4,"PID1"
2022-06-11,"CID41",5,"PID1"
2022-06-12,"CID91",5,"PID1"
2022-06-12,"CID72",3,"PID1"
2022-06-12,"CID65",5,"PID1"
2022-06-12,"CID61",5,"PID1"
2022-06-12,"CID74",5,"PID1"
2022-06-12,"CID4",5,"PID1"
2022-06-12,"CID60",4,"PID1"
2022-06-12,"CID30",5,"PID1"
2022-06-12,"CID39",5,"PID1"
2022-06-12,"CID88",3,"PID1"
2022-06-12,"CID33",5,"PID1"
2022-06-12,"CID24",4,"PID1"
2022-06-12,"CID45",5,"PID1"
2022-06-12,"CID63",3,"PID1"
2022-06-12,"CID56",5,"PID1"
2022-06-12,"CID69",5,"PID1"
2022-06-12,"CID57",5,"PID1"
2022-06-12,"CID70",5,"PID1"
2022-06-12,"CID94",5,"PID1"
2022-06-12,"CID7",4,"PID1"
2022-06-12,"CID13",5,"PID1"
2022-06-13,"CID79",5,"PID1"
2022-06-13,"CID48",4,"PID1"
2022-06-13,"CID66",5,"PID1"
2022-06-13,"CID18",5,"PID1"
2022-06-13,"CID28",3,"PID1"
2022-06-13,"CID63",4,"PID1"
2022-06-13,"CID60",4,"PID1"
2022-06-13,"CID30",5,"PID1"
2022-06-13,"CID36",5,"PID1"
2022-06-13,"CID62",5,"PID1"
2022-06-13,"CID46",4,"PID1"
2022-06-13,"CID75",5,"PID1"
2022-06-13,"CID76",5,"PID1"
2022-06-13,"CID80",4,"PID1"
2022-06-13,"CID2",5,"PID1"
2022-06-13,"CID68",5,"PID1"
2022-06-13,"CID52",5,"PID1"
2022-06-13,"CID32",5,"PID1"
2022-06-13,"CID31",5,"PID1"
2022-06-13,"CID54",5,"PID1"
2022-06-13,"CID9",5,"PID1"
2022-06-13,"CID33",5,"PID1"
2022-06-13,"CID40",4,"PID1"
2022-06-13,"CID43",5,"PID1"
2022-06-13,"CID42",4,"PID1"
2022-06-13,"CID81",5,"PID1"
2022-06-13,"CID50",4,"PID1"
2022-06-13,"CID5",5,"PID1"
2022-06-14,"CID51",3,"PID1"
2022-06-14,"CID5",5,"PID1"
2022-06-14,"CID32",5,"PID1"
2022-06-14,"CID17",5,"PID1"
2022-06-14,"CID10",5,"PID1"
2022-06-14,"CID86",5,"PID1"
2022-06-14,"CID14",5,"PID1"
2022-06-14,"CID68",4,"PID1"
2022-06-14,"CID85",5,"PID1"
2022-06-14,"CID44",5,"PID1"
2022-06-14,"CID47",5,"PID1"
2022-06-14,"CID18",5,"PID1"
2022-06-14,"CID37",5,"PID1"
2022-06-14,"CID21",4,"PID1"
2022-06-14,"CID33",4,"PID1"
2022-06-14,"CID75",3,"PID1"
2022-06-14,"CID80",5,"PID1"
2022-06-14,"CID25",5,"PID1"
2022-06-14,"CID54",5,"PID1"
2022-06-15,"CID68",5,"PID1"
2022-06-15,"CID74",2,"PID1"
2022-06-15,"CID62",5,"PID1"
2022-06-15,"CID49",5,"PID1"
2022-06-15,"CID2",5,"PID1"
2022-06-15,"CID78",5,"PID1"
2022-06-15,"CID41",3,"PID1"
2022-06-15,"CID43",5,"PID1"
2022-06-15,"CID29",5,"PID1"
