"date","productId","customerId","purchased","deliveryTime"
2023-01-08,"PID9","CID71",1,3.55388888888889
2023-01-08,"PID9","CID42",0,3.55388888888889
2023-01-08,"PID9","CID19",0,3.55388888888889
2023-01-09,"PID1","CID37",0,3.58805555555556
2023-01-09,"PID1","CID1",0,3.58805555555556
2023-01-09,"PID1","CID46",1,3.58805555555556
2023-01-09,"PID1","CID63",0,3.58805555555556
2023-01-09,"PID1","CID64",0,3.58805555555556
2023-01-09,"PID1","CID11",0,3.58805555555556
2023-01-09,"PID1","CID19",0,3.58805555555556
2023-01-09,"PID1","CID52",1,3.58805555555556
2023-01-09,"PID1","CID38",0,3.58805555555556
2023-01-09,"PID1","CID53",0,3.58805555555556
2023-01-09,"PID1","CID18",1,3.58805555555556
2023-01-09,"PID1","CID92",0,3.58805555555556
2023-01-09,"PID1","CID51",0,3.58805555555556
2023-01-09,"PID1","CID57",0,3.58805555555556
2023-01-09,"PID1","CID22",0,3.58805555555556
2023-01-09,"PID1","CID41",1,3.58805555555556
2023-01-09,"PID1","CID7",0,3.58805555555556
2023-01-09,"PID1","CID69",0,3.58805555555556
2023-01-09,"PID1","CID21",1,3.58805555555556
2023-01-09,"PID10","CID58",0,3.51722222222222
2023-01-09,"PID10","CID92",0,3.51722222222222
2023-01-09,"PID10","CID29",1,3.51722222222222
2023-01-09,"PID10","CID55",1,3.51722222222222
2023-01-09,"PID10","CID13",1,3.51722222222222
2023-01-09,"PID10","CID95",0,3.51722222222222
2023-01-09,"PID10","CID80",0,3.51722222222222
2023-01-09,"PID10","CID66",0,3.51722222222222
2023-01-09,"PID10","CID81",0,3.51722222222222
2023-01-09,"PID10","CID7",1,3.51722222222222
2023-01-09,"PID10","CID74",0,3.51722222222222
2023-01-09,"PID10","CID17",0,3.51722222222222
2023-01-09,"PID10","CID8",0,3.51722222222222
2023-01-09,"PID10","CID73",0,3.51722222222222
2023-01-09,"PID10","CID46",0,3.51722222222222
2023-01-09,"PID10","CID63",0,3.51722222222222
2023-01-09,"PID10","CID93",1,3.51722222222222
2023-01-09,"PID10","CID72",1,3.51722222222222
2023-01-09,"PID10","CID34",0,3.51722222222222
2023-01-09,"PID2","CID11",1,3.61611111111111
2023-01-09,"PID2","CID48",1,3.61611111111111
2023-01-09,"PID2","CID8",0,3.61611111111111
2023-01-09,"PID2","CID49",0,3.61611111111111
2023-01-09,"PID2","CID58",0,3.61611111111111
2023-01-09,"PID2","CID21",0,3.61611111111111
2023-01-09,"PID2","CID15",0,3.61611111111111
2023-01-09,"PID2","CID80",0,3.61611111111111
2023-01-09,"PID2","CID62",0,3.61611111111111
2023-01-09,"PID2","CID12",0,3.61611111111111
2023-01-09,"PID2","CID74",0,3.61611111111111
2023-01-09,"PID2","CID70",0,3.61611111111111
2023-01-09,"PID2","CID9",0,3.61611111111111
2023-01-09,"PID2","CID20",0,3.61611111111111
2023-01-09,"PID3","CID3",0,3.72694444444444
2023-01-09,"PID3","CID18",0,3.72694444444444
2023-01-09,"PID3","CID62",0,3.72694444444444
2023-01-09,"PID3","CID86",0,3.72694444444444
2023-01-09,"PID3","CID75",0,3.72694444444444
2023-01-09,"PID3","CID45",0,3.72694444444444
2023-01-09,"PID3","CID35",0,3.72694444444444
2023-01-09,"PID3","CID21",1,3.72694444444444
2023-01-09,"PID3","CID13",1,3.72694444444444
2023-01-09,"PID3","CID99",0,3.72694444444444
2023-01-09,"PID3","CID20",1,3.72694444444444
2023-01-09,"PID3","CID61",0,3.72694444444444
2023-01-09,"PID3","CID73",1,3.72694444444444
2023-01-09,"PID3","CID9",1,3.72694444444444
2023-01-09,"PID3","CID77",0,3.72694444444444
2023-01-09,"PID3","CID64",1,3.72694444444444
2023-01-09,"PID3","CID69",1,3.72694444444444
2023-01-09,"PID3","CID15",1,3.72694444444444
2023-01-09,"PID4","CID68",1,3.43666666666667
2023-01-09,"PID4","CID73",0,3.43666666666667
2023-01-09,"PID4","CID52",1,3.43666666666667
2023-01-09,"PID4","CID92",1,3.43666666666667
2023-01-09,"PID4","CID2",1,3.43666666666667
2023-01-09,"PID4","CID24",1,3.43666666666667
2023-01-09,"PID4","CID94",0,3.43666666666667
2023-01-09,"PID4","CID96",0,3.43666666666667
2023-01-09,"PID4","CID45",1,3.43666666666667
2023-01-09,"PID4","CID3",1,3.43666666666667
2023-01-09,"PID4","CID72",1,3.43666666666667
2023-01-09,"PID4","CID99",0,3.43666666666667
2023-01-09,"PID4","CID4",0,3.43666666666667
2023-01-09,"PID4","CID83",1,3.43666666666667
2023-01-09,"PID4","CID76",0,3.43666666666667
2023-01-09,"PID4","CID79",1,3.43666666666667
2023-01-09,"PID4","CID93",1,3.43666666666667
2023-01-09,"PID4","CID18",1,3.43666666666667
2023-01-09,"PID4","CID50",1,3.43666666666667
2023-01-09,"PID4","CID69",1,3.43666666666667
2023-01-09,"PID4","CID80",0,3.43666666666667
2023-01-09,"PID4","CID43",0,3.43666666666667
2023-01-09,"PID4","CID25",0,3.43666666666667
2023-01-09,"PID4","CID89",0,3.43666666666667
2023-01-09,"PID4","CID57",0,3.43666666666667
2023-01-09,"PID4","CID98",1,3.43666666666667
2023-01-09,"PID5","CID84",1,3.74416666666667
2023-01-09,"PID5","CID71",1,3.74416666666667
2023-01-09,"PID5","CID53",0,3.74416666666667
2023-01-09,"PID5","CID21",1,3.74416666666667
2023-01-09,"PID5","CID12",0,3.74416666666667
2023-01-09,"PID5","CID17",1,3.74416666666667
2023-01-09,"PID5","CID44",1,3.74416666666667
2023-01-09,"PID5","CID33",0,3.74416666666667
2023-01-09,"PID5","CID37",0,3.74416666666667
2023-01-09,"PID5","CID29",1,3.74416666666667
2023-01-09,"PID5","CID5",1,3.74416666666667
2023-01-09,"PID6","CID86",0,3.68611111111111
2023-01-09,"PID6","CID12",0,3.68611111111111
2023-01-09,"PID6","CID82",0,3.68611111111111
2023-01-09,"PID6","CID25",0,3.68611111111111
2023-01-09,"PID6","CID7",0,3.68611111111111
2023-01-09,"PID6","CID3",1,3.68611111111111
2023-01-09,"PID6","CID72",0,3.68611111111111
2023-01-09,"PID6","CID24",0,3.68611111111111
2023-01-09,"PID6","CID83",0,3.68611111111111
2023-01-09,"PID6","CID8",0,3.68611111111111
2023-01-09,"PID6","CID10",0,3.68611111111111
2023-01-09,"PID6","CID60",1,3.68611111111111
2023-01-09,"PID6","CID74",0,3.68611111111111
2023-01-09,"PID6","CID91",0,3.68611111111111
2023-01-09,"PID6","CID89",1,3.68611111111111
2023-01-09,"PID6","CID38",0,3.68611111111111
2023-01-09,"PID6","CID56",0,3.68611111111111
2023-01-09,"PID6","CID26",0,3.68611111111111
2023-01-09,"PID6","CID94",0,3.68611111111111
2023-01-09,"PID6","CID76",1,3.68611111111111
2023-01-09,"PID6","CID32",1,3.68611111111111
2023-01-09,"PID6","CID6",0,3.68611111111111
2023-01-09,"PID7","CID59",0,3.5975
2023-01-09,"PID7","CID39",0,3.5975
2023-01-09,"PID7","CID60",0,3.5975
2023-01-09,"PID7","CID6",1,3.5975
2023-01-09,"PID7","CID67",0,3.5975
2023-01-09,"PID7","CID53",0,3.5975
2023-01-09,"PID7","CID50",1,3.5975
2023-01-09,"PID7","CID84",0,3.5975
2023-01-09,"PID7","CID79",0,3.5975
2023-01-09,"PID7","CID80",0,3.5975
2023-01-09,"PID7","CID90",0,3.5975
2023-01-09,"PID7","CID76",0,3.5975
2023-01-09,"PID7","CID9",0,3.5975
2023-01-09,"PID7","CID36",0,3.5975
2023-01-09,"PID7","CID3",0,3.5975
2023-01-09,"PID7","CID46",0,3.5975
2023-01-09,"PID7","CID29",1,3.5975
2023-01-09,"PID7","CID44",0,3.5975
2023-01-09,"PID7","CID16",0,3.5975
2023-01-09,"PID7","CID32",1,3.5975
2023-01-09,"PID8","CID30",0,3.57055555555556
2023-01-09,"PID8","CID84",0,3.57055555555556
2023-01-09,"PID8","CID85",0,3.57055555555556
2023-01-09,"PID8","CID15",1,3.57055555555556
2023-01-09,"PID8","CID50",1,3.57055555555556
2023-01-09,"PID8","CID38",0,3.57055555555556
2023-01-09,"PID8","CID97",0,3.57055555555556
2023-01-09,"PID8","CID17",1,3.57055555555556
2023-01-09,"PID8","CID6",0,3.57055555555556
2023-01-09,"PID8","CID3",0,3.57055555555556
2023-01-09,"PID8","CID25",1,3.57055555555556
2023-01-09,"PID8","CID36",0,3.57055555555556
2023-01-09,"PID8","CID44",0,3.57055555555556
2023-01-09,"PID8","CID43",0,3.57055555555556
2023-01-09,"PID8","CID16",1,3.57055555555556
2023-01-09,"PID8","CID53",0,3.57055555555556
2023-01-09,"PID9","CID41",1,3.55027777777778
2023-01-09,"PID9","CID21",1,3.55027777777778
2023-01-09,"PID9","CID62",0,3.55027777777778
2023-01-09,"PID9","CID51",0,3.55027777777778
2023-01-09,"PID9","CID100",0,3.55027777777778
2023-01-09,"PID9","CID72",1,3.55027777777778
2023-01-09,"PID9","CID48",0,3.55027777777778
2023-01-09,"PID9","CID63",0,3.55027777777778
2023-01-09,"PID9","CID36",1,3.55027777777778
2023-01-09,"PID9","CID79",1,3.55027777777778
2023-01-09,"PID9","CID77",0,3.55027777777778
2023-01-09,"PID9","CID78",0,3.55027777777778
2023-01-09,"PID9","CID38",0,3.55027777777778
2023-01-09,"PID9","CID39",1,3.55027777777778
2023-01-09,"PID9","CID98",1,3.55027777777778
2023-01-09,"PID9","CID93",0,3.55027777777778
2023-01-09,"PID9","CID65",0,3.55027777777778
2023-01-09,"PID9","CID89",0,3.55027777777778
2023-01-10,"PID1","CID33",0,3.58611111111111
2023-01-10,"PID1","CID16",0,3.58611111111111
2023-01-10,"PID1","CID61",0,3.58611111111111
2023-01-10,"PID1","CID12",1,3.58611111111111
2023-01-10,"PID1","CID58",0,3.58611111111111
2023-01-10,"PID1","CID42",1,3.58611111111111
2023-01-10,"PID1","CID23",0,3.58611111111111
2023-01-10,"PID1","CID5",0,3.58611111111111
2023-01-10,"PID1","CID51",0,3.58611111111111
2023-01-10,"PID1","CID41",1,3.58611111111111
2023-01-10,"PID1","CID93",1,3.58611111111111
2023-01-10,"PID1","CID84",0,3.58611111111111
2023-01-10,"PID1","CID68",1,3.58611111111111
2023-01-10,"PID1","CID10",1,3.58611111111111
2023-01-10,"PID1","CID20",0,3.58611111111111
2023-01-10,"PID1","CID76",0,3.58611111111111
2023-01-10,"PID1","CID3",0,3.58611111111111
2023-01-10,"PID1","CID85",1,3.58611111111111
2023-01-10,"PID1","CID26",0,3.58611111111111
2023-01-10,"PID1","CID98",0,3.58611111111111
2023-01-10,"PID10","CID61",0,3.51888888888889
2023-01-10,"PID10","CID88",0,3.51888888888889
2023-01-10,"PID10","CID34",1,3.51888888888889
2023-01-10,"PID10","CID36",0,3.51888888888889
2023-01-10,"PID10","CID79",0,3.51888888888889
2023-01-10,"PID10","CID76",0,3.51888888888889
2023-01-10,"PID10","CID18",0,3.51888888888889
2023-01-10,"PID10","CID43",0,3.51888888888889
2023-01-10,"PID10","CID91",0,3.51888888888889
2023-01-10,"PID10","CID1",0,3.51888888888889
2023-01-10,"PID10","CID84",0,3.51888888888889
2023-01-10,"PID10","CID35",0,3.51888888888889
2023-01-10,"PID10","CID73",0,3.51888888888889
2023-01-10,"PID10","CID95",0,3.51888888888889
2023-01-10,"PID10","CID21",0,3.51888888888889
2023-01-10,"PID10","CID63",0,3.51888888888889
2023-01-10,"PID10","CID4",0,3.51888888888889
2023-01-10,"PID10","CID71",0,3.51888888888889
2023-01-10,"PID2","CID65",0,3.59916666666667
2023-01-10,"PID2","CID50",1,3.59916666666667
2023-01-10,"PID2","CID79",1,3.59916666666667
2023-01-10,"PID2","CID77",1,3.59916666666667
2023-01-10,"PID2","CID100",0,3.59916666666667
2023-01-10,"PID2","CID58",1,3.59916666666667
2023-01-10,"PID2","CID16",0,3.59916666666667
2023-01-10,"PID2","CID63",0,3.59916666666667
2023-01-10,"PID2","CID32",0,3.59916666666667
2023-01-10,"PID2","CID10",0,3.59916666666667
2023-01-10,"PID2","CID96",0,3.59916666666667
2023-01-10,"PID2","CID23",0,3.59916666666667
2023-01-10,"PID2","CID69",0,3.59916666666667
2023-01-10,"PID2","CID37",1,3.59916666666667
2023-01-10,"PID2","CID5",1,3.59916666666667
2023-01-10,"PID2","CID31",0,3.59916666666667
2023-01-10,"PID2","CID86",0,3.59916666666667
2023-01-10,"PID2","CID38",0,3.59916666666667
2023-01-10,"PID2","CID20",0,3.59916666666667
2023-01-10,"PID2","CID39",0,3.59916666666667
2023-01-10,"PID2","CID21",0,3.59916666666667
2023-01-10,"PID2","CID55",0,3.59916666666667
2023-01-10,"PID2","CID81",0,3.59916666666667
2023-01-10,"PID3","CID10",1,3.72138888888889
2023-01-10,"PID3","CID49",1,3.72138888888889
2023-01-10,"PID3","CID88",1,3.72138888888889
2023-01-10,"PID3","CID14",0,3.72138888888889
2023-01-10,"PID3","CID23",0,3.72138888888889
2023-01-10,"PID3","CID42",1,3.72138888888889
2023-01-10,"PID3","CID2",0,3.72138888888889
2023-01-10,"PID3","CID60",1,3.72138888888889
2023-01-10,"PID3","CID95",0,3.72138888888889
2023-01-10,"PID3","CID77",0,3.72138888888889
2023-01-10,"PID3","CID35",0,3.72138888888889
2023-01-10,"PID3","CID70",0,3.72138888888889
2023-01-10,"PID3","CID80",1,3.72138888888889
2023-01-10,"PID3","CID69",0,3.72138888888889
2023-01-10,"PID3","CID41",0,3.72138888888889
2023-01-10,"PID3","CID89",0,3.72138888888889
2023-01-10,"PID3","CID87",1,3.72138888888889
2023-01-10,"PID3","CID78",1,3.72138888888889
2023-01-10,"PID3","CID11",1,3.72138888888889
2023-01-10,"PID3","CID52",0,3.72138888888889
2023-01-10,"PID3","CID64",0,3.72138888888889
2023-01-10,"PID4","CID80",1,3.44277777777778
2023-01-10,"PID4","CID56",0,3.44277777777778
2023-01-10,"PID4","CID95",0,3.44277777777778
2023-01-10,"PID4","CID65",0,3.44277777777778
2023-01-10,"PID4","CID13",1,3.44277777777778
2023-01-10,"PID4","CID60",1,3.44277777777778
2023-01-10,"PID4","CID29",0,3.44277777777778
2023-01-10,"PID4","CID34",0,3.44277777777778
2023-01-10,"PID4","CID59",0,3.44277777777778
2023-01-10,"PID4","CID98",0,3.44277777777778
2023-01-10,"PID4","CID31",0,3.44277777777778
2023-01-10,"PID4","CID83",0,3.44277777777778
2023-01-10,"PID4","CID12",0,3.44277777777778
2023-01-10,"PID4","CID63",1,3.44277777777778
2023-01-10,"PID4","CID43",1,3.44277777777778
2023-01-10,"PID4","CID89",1,3.44277777777778
2023-01-10,"PID4","CID44",0,3.44277777777778
2023-01-10,"PID4","CID64",1,3.44277777777778
2023-01-10,"PID4","CID46",0,3.44277777777778
2023-01-10,"PID4","CID87",1,3.44277777777778
2023-01-10,"PID4","CID79",0,3.44277777777778
2023-01-10,"PID4","CID16",0,3.44277777777778
2023-01-10,"PID4","CID23",0,3.44277777777778
2023-01-10,"PID5","CID28",0,3.73138888888889
2023-01-10,"PID5","CID83",1,3.73138888888889
2023-01-10,"PID5","CID61",0,3.73138888888889
2023-01-10,"PID5","CID63",0,3.73138888888889
2023-01-10,"PID5","CID62",0,3.73138888888889
2023-01-10,"PID5","CID46",0,3.73138888888889
2023-01-10,"PID5","CID70",0,3.73138888888889
2023-01-10,"PID5","CID16",1,3.73138888888889
2023-01-10,"PID5","CID45",0,3.73138888888889
2023-01-10,"PID5","CID86",0,3.73138888888889
2023-01-10,"PID5","CID41",1,3.73138888888889
2023-01-10,"PID5","CID42",0,3.73138888888889
2023-01-10,"PID5","CID27",0,3.73138888888889
2023-01-10,"PID5","CID38",1,3.73138888888889
2023-01-10,"PID5","CID6",1,3.73138888888889
2023-01-10,"PID5","CID7",1,3.73138888888889
2023-01-10,"PID5","CID55",0,3.73138888888889
2023-01-10,"PID5","CID64",0,3.73138888888889
2023-01-10,"PID6","CID66",0,3.70277777777778
2023-01-10,"PID6","CID26",1,3.70277777777778
2023-01-10,"PID6","CID18",0,3.70277777777778
2023-01-10,"PID6","CID86",1,3.70277777777778
2023-01-10,"PID6","CID10",0,3.70277777777778
2023-01-10,"PID6","CID94",1,3.70277777777778
2023-01-10,"PID6","CID75",0,3.70277777777778
2023-01-10,"PID6","CID69",1,3.70277777777778
2023-01-10,"PID6","CID91",0,3.70277777777778
2023-01-10,"PID6","CID42",0,3.70277777777778
2023-01-10,"PID6","CID40",1,3.70277777777778
2023-01-10,"PID6","CID13",0,3.70277777777778
2023-01-10,"PID6","CID15",0,3.70277777777778
2023-01-10,"PID7","CID81",1,3.59972222222222
2023-01-10,"PID7","CID4",1,3.59972222222222
2023-01-10,"PID7","CID90",0,3.59972222222222
2023-01-10,"PID7","CID38",0,3.59972222222222
2023-01-10,"PID7","CID62",0,3.59972222222222
2023-01-10,"PID7","CID39",0,3.59972222222222
2023-01-10,"PID7","CID89",1,3.59972222222222
2023-01-10,"PID7","CID61",0,3.59972222222222
2023-01-10,"PID7","CID35",0,3.59972222222222
2023-01-10,"PID7","CID54",0,3.59972222222222
2023-01-10,"PID7","CID20",0,3.59972222222222
2023-01-10,"PID7","CID48",0,3.59972222222222
2023-01-10,"PID7","CID1",0,3.59972222222222
2023-01-10,"PID7","CID76",1,3.59972222222222
2023-01-10,"PID7","CID49",0,3.59972222222222
2023-01-10,"PID7","CID59",0,3.59972222222222
2023-01-10,"PID7","CID29",1,3.59972222222222
2023-01-10,"PID7","CID77",0,3.59972222222222
2023-01-10,"PID7","CID22",1,3.59972222222222
2023-01-10,"PID8","CID72",0,3.55416666666667
2023-01-10,"PID8","CID45",0,3.55416666666667
2023-01-10,"PID8","CID46",0,3.55416666666667
2023-01-10,"PID8","CID30",1,3.55416666666667
2023-01-10,"PID8","CID92",0,3.55416666666667
2023-01-10,"PID8","CID20",0,3.55416666666667
2023-01-10,"PID8","CID61",0,3.55416666666667
2023-01-10,"PID8","CID33",0,3.55416666666667
2023-01-10,"PID8","CID85",0,3.55416666666667
2023-01-10,"PID8","CID62",0,3.55416666666667
2023-01-10,"PID8","CID23",0,3.55416666666667
2023-01-10,"PID8","CID38",0,3.55416666666667
2023-01-10,"PID8","CID83",1,3.55416666666667
2023-01-10,"PID8","CID89",0,3.55416666666667
2023-01-10,"PID8","CID63",0,3.55416666666667
2023-01-10,"PID8","CID98",1,3.55416666666667
2023-01-10,"PID8","CID32",0,3.55416666666667
2023-01-10,"PID8","CID26",0,3.55416666666667
2023-01-10,"PID8","CID95",0,3.55416666666667
2023-01-10,"PID8","CID18",0,3.55416666666667
2023-01-10,"PID8","CID42",0,3.55416666666667
2023-01-10,"PID8","CID19",1,3.55416666666667
2023-01-10,"PID8","CID35",0,3.55416666666667
2023-01-10,"PID8","CID41",0,3.55416666666667
2023-01-10,"PID8","CID74",0,3.55416666666667
2023-01-10,"PID9","CID9",0,3.54111111111111
2023-01-10,"PID9","CID91",0,3.54111111111111
2023-01-10,"PID9","CID61",0,3.54111111111111
2023-01-10,"PID9","CID41",0,3.54111111111111
2023-01-10,"PID9","CID77",0,3.54111111111111
2023-01-10,"PID9","CID85",1,3.54111111111111
2023-01-10,"PID9","CID74",0,3.54111111111111
2023-01-10,"PID9","CID50",1,3.54111111111111
2023-01-10,"PID9","CID15",0,3.54111111111111
2023-01-10,"PID9","CID82",1,3.54111111111111
2023-01-10,"PID9","CID52",0,3.54111111111111
2023-01-10,"PID9","CID19",1,3.54111111111111
2023-01-10,"PID9","CID5",1,3.54111111111111
2023-01-10,"PID9","CID65",0,3.54111111111111
2023-01-10,"PID9","CID1",0,3.54111111111111
2023-01-10,"PID9","CID99",1,3.54111111111111
2023-01-10,"PID9","CID69",0,3.54111111111111
2023-01-10,"PID9","CID53",0,3.54111111111111
2023-01-10,"PID9","CID13",0,3.54111111111111
2023-01-10,"PID9","CID71",0,3.54111111111111
2023-01-10,"PID9","CID58",1,3.54111111111111
2023-01-10,"PID9","CID35",0,3.54111111111111
2023-01-10,"PID9","CID23",0,3.54111111111111
2023-01-11,"PID1","CID87",1,3.5975
2023-01-11,"PID1","CID39",1,3.5975
2023-01-11,"PID1","CID27",0,3.5975
2023-01-11,"PID1","CID44",0,3.5975
2023-01-11,"PID1","CID25",0,3.5975
2023-01-11,"PID1","CID55",0,3.5975
2023-01-11,"PID1","CID88",1,3.5975
2023-01-11,"PID1","CID20",0,3.5975
2023-01-11,"PID1","CID10",0,3.5975
2023-01-11,"PID1","CID61",0,3.5975
2023-01-11,"PID1","CID99",0,3.5975
2023-01-11,"PID1","CID26",1,3.5975
2023-01-11,"PID1","CID42",1,3.5975
2023-01-11,"PID1","CID28",1,3.5975
2023-01-11,"PID10","CID89",1,3.51888888888889
2023-01-11,"PID10","CID65",0,3.51888888888889
2023-01-11,"PID10","CID95",0,3.51888888888889
2023-01-11,"PID10","CID97",0,3.51888888888889
2023-01-11,"PID10","CID18",1,3.51888888888889
2023-01-11,"PID10","CID36",0,3.51888888888889
2023-01-11,"PID10","CID12",0,3.51888888888889
2023-01-11,"PID10","CID76",0,3.51888888888889
2023-01-11,"PID10","CID69",0,3.51888888888889
2023-01-11,"PID10","CID35",0,3.51888888888889
2023-01-11,"PID10","CID79",0,3.51888888888889
2023-01-11,"PID10","CID98",0,3.51888888888889
2023-01-11,"PID10","CID3",1,3.51888888888889
2023-01-11,"PID10","CID16",0,3.51888888888889
2023-01-11,"PID10","CID15",1,3.51888888888889
2023-01-11,"PID10","CID13",1,3.51888888888889
2023-01-11,"PID10","CID85",0,3.51888888888889
2023-01-11,"PID10","CID72",1,3.51888888888889
2023-01-11,"PID2","CID91",0,3.60305555555556
2023-01-11,"PID2","CID72",0,3.60305555555556
2023-01-11,"PID2","CID89",0,3.60305555555556
2023-01-11,"PID2","CID40",0,3.60305555555556
2023-01-11,"PID2","CID34",0,3.60305555555556
2023-01-11,"PID2","CID16",1,3.60305555555556
2023-01-11,"PID2","CID42",0,3.60305555555556
2023-01-11,"PID2","CID70",0,3.60305555555556
2023-01-11,"PID2","CID98",1,3.60305555555556
2023-01-11,"PID2","CID8",0,3.60305555555556
2023-01-11,"PID2","CID86",0,3.60305555555556
2023-01-11,"PID2","CID33",1,3.60305555555556
2023-01-11,"PID2","CID71",0,3.60305555555556
2023-01-11,"PID2","CID47",0,3.60305555555556
2023-01-11,"PID2","CID39",0,3.60305555555556
2023-01-11,"PID2","CID79",0,3.60305555555556
2023-01-11,"PID2","CID93",1,3.60305555555556
2023-01-11,"PID2","CID57",0,3.60305555555556
2023-01-11,"PID2","CID95",1,3.60305555555556
2023-01-11,"PID2","CID36",0,3.60305555555556
2023-01-11,"PID2","CID74",1,3.60305555555556
2023-01-11,"PID3","CID30",0,3.71777777777778
2023-01-11,"PID3","CID86",0,3.71777777777778
2023-01-11,"PID3","CID41",0,3.71777777777778
2023-01-11,"PID3","CID26",0,3.71777777777778
2023-01-11,"PID3","CID34",0,3.71777777777778
2023-01-11,"PID3","CID8",1,3.71777777777778
2023-01-11,"PID3","CID55",0,3.71777777777778
2023-01-11,"PID3","CID65",1,3.71777777777778
2023-01-11,"PID3","CID15",1,3.71777777777778
2023-01-11,"PID3","CID71",0,3.71777777777778
2023-01-11,"PID3","CID9",0,3.71777777777778
2023-01-11,"PID3","CID81",1,3.71777777777778
2023-01-11,"PID3","CID76",0,3.71777777777778
2023-01-11,"PID3","CID19",0,3.71777777777778
2023-01-11,"PID3","CID75",1,3.71777777777778
2023-01-11,"PID3","CID3",0,3.71777777777778
2023-01-11,"PID3","CID31",0,3.71777777777778
2023-01-11,"PID3","CID78",1,3.71777777777778
2023-01-11,"PID3","CID28",0,3.71777777777778
2023-01-11,"PID3","CID23",1,3.71777777777778
2023-01-11,"PID3","CID37",0,3.71777777777778
2023-01-11,"PID3","CID57",1,3.71777777777778
2023-01-11,"PID3","CID84",0,3.71777777777778
2023-01-11,"PID4","CID4",0,3.45916666666667
2023-01-11,"PID4","CID37",0,3.45916666666667
2023-01-11,"PID4","CID6",0,3.45916666666667
2023-01-11,"PID4","CID97",0,3.45916666666667
2023-01-11,"PID4","CID29",0,3.45916666666667
2023-01-11,"PID4","CID53",0,3.45916666666667
2023-01-11,"PID4","CID85",0,3.45916666666667
2023-01-11,"PID4","CID71",0,3.45916666666667
2023-01-11,"PID4","CID63",1,3.45916666666667
2023-01-11,"PID4","CID2",0,3.45916666666667
2023-01-11,"PID4","CID99",0,3.45916666666667
2023-01-11,"PID4","CID59",1,3.45916666666667
2023-01-11,"PID4","CID67",0,3.45916666666667
2023-01-11,"PID4","CID77",1,3.45916666666667
2023-01-11,"PID5","CID94",1,3.72388888888889
2023-01-11,"PID5","CID65",0,3.72388888888889
2023-01-11,"PID5","CID82",1,3.72388888888889
2023-01-11,"PID5","CID74",0,3.72388888888889
2023-01-11,"PID5","CID23",0,3.72388888888889
2023-01-11,"PID5","CID85",0,3.72388888888889
2023-01-11,"PID5","CID83",0,3.72388888888889
2023-01-11,"PID5","CID33",0,3.72388888888889
2023-01-11,"PID5","CID26",0,3.72388888888889
2023-01-11,"PID5","CID70",0,3.72388888888889
2023-01-11,"PID5","CID89",0,3.72388888888889
2023-01-11,"PID5","CID12",1,3.72388888888889
2023-01-11,"PID5","CID32",0,3.72388888888889
2023-01-11,"PID5","CID77",0,3.72388888888889
2023-01-11,"PID5","CID28",0,3.72388888888889
2023-01-11,"PID5","CID42",1,3.72388888888889
2023-01-11,"PID5","CID17",1,3.72388888888889
2023-01-11,"PID5","CID6",1,3.72388888888889
2023-01-11,"PID5","CID13",0,3.72388888888889
2023-01-11,"PID5","CID93",1,3.72388888888889
2023-01-11,"PID5","CID97",0,3.72388888888889
2023-01-11,"PID5","CID48",0,3.72388888888889
2023-01-11,"PID6","CID19",0,3.69361111111111
2023-01-11,"PID6","CID77",0,3.69361111111111
2023-01-11,"PID6","CID64",0,3.69361111111111
2023-01-11,"PID6","CID80",0,3.69361111111111
2023-01-11,"PID6","CID100",0,3.69361111111111
2023-01-11,"PID6","CID18",1,3.69361111111111
2023-01-11,"PID6","CID22",0,3.69361111111111
2023-01-11,"PID6","CID50",0,3.69361111111111
2023-01-11,"PID6","CID82",1,3.69361111111111
2023-01-11,"PID6","CID63",0,3.69361111111111
2023-01-11,"PID6","CID33",0,3.69361111111111
2023-01-11,"PID6","CID60",1,3.69361111111111
2023-01-11,"PID6","CID9",0,3.69361111111111
2023-01-11,"PID6","CID16",0,3.69361111111111
2023-01-11,"PID6","CID28",1,3.69361111111111
2023-01-11,"PID6","CID29",0,3.69361111111111
2023-01-11,"PID6","CID31",1,3.69361111111111
2023-01-11,"PID6","CID39",0,3.69361111111111
2023-01-11,"PID7","CID95",0,3.60111111111111
2023-01-11,"PID7","CID88",1,3.60111111111111
2023-01-11,"PID7","CID32",0,3.60111111111111
2023-01-11,"PID7","CID89",0,3.60111111111111
2023-01-11,"PID7","CID66",1,3.60111111111111
2023-01-11,"PID7","CID80",0,3.60111111111111
2023-01-11,"PID7","CID42",0,3.60111111111111
2023-01-11,"PID7","CID1",0,3.60111111111111
2023-01-11,"PID7","CID23",0,3.60111111111111
2023-01-11,"PID7","CID30",1,3.60111111111111
2023-01-11,"PID7","CID87",0,3.60111111111111
2023-01-11,"PID7","CID8",1,3.60111111111111
2023-01-11,"PID7","CID70",1,3.60111111111111
2023-01-11,"PID7","CID56",1,3.60111111111111
2023-01-11,"PID7","CID60",0,3.60111111111111
2023-01-11,"PID7","CID92",0,3.60111111111111
2023-01-11,"PID7","CID49",1,3.60111111111111
2023-01-11,"PID7","CID39",1,3.60111111111111
2023-01-11,"PID8","CID87",1,3.55083333333333
2023-01-11,"PID8","CID39",0,3.55083333333333
2023-01-11,"PID8","CID65",1,3.55083333333333
2023-01-11,"PID8","CID12",0,3.55083333333333
